"Id","5913e1da8b0ee5cf0c53b209","5b7de8ab463f260f62cebb7c","5913e1da8b0ee5cf0c53b206"
"Timestamp","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - Conductivity","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - SondeTemp","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - Turbidity"
"Units","uS/cm","","NTU"
2021-07-02 18:39:00,-5771.37,-164.1,18.5
2021-07-02 19:49:00,-4923.14,-246.7,21.23
2021-07-02 20:59:00,-598.65,-3040,17.71
2021-07-02 22:09:00,0,-7999,19.84
2021-07-02 23:19:00,0,-7999,17.02
2021-07-03 00:29:00,-0.02,-7999,18.26
2021-07-03 01:39:00,-2961.86,-301.9,14.59
2021-07-03 02:49:00,-0.02,-7999,13.15
2021-07-03 03:59:00,-0.03,-7999,13.06
2021-07-03 05:09:00,0,-7999,9.58
2021-07-03 06:19:00,-1.54,-7999,8.34
2021-07-03 07:29:00,0,-7999,10.12
2021-07-03 08:39:00,,-266,8.72
2021-07-03 09:49:00,-804.12,-14.7,12.5
2021-07-03 10:59:00,12091.48,33.66,17.48
2021-07-03 12:09:00,16609.25,59.28,15.94
2021-07-03 13:19:00,8392.86,125.8,16.85
2021-07-03 14:29:00,7299.43,61.25,12.64
2021-07-03 15:39:00,0,-7999,18.03
2021-07-03 16:49:00,32708.84,20.24,9.05
2021-07-03 17:59:00,,-33.54,11.04
2021-07-03 19:09:00,10242,-7999,7.42
2021-07-03 20:19:00,-0.03,-7999,8.06
2021-07-03 21:29:00,0,-7999,7.53
2021-07-03 22:39:00,66042.453,1083,8.27
2021-07-03 23:49:00,0,-7999,8.43
2021-07-04 00:59:00,22554.5,47.02,8.83
2021-07-04 02:09:00,19541.689,49.73,9.38
2021-07-04 03:19:00,0,-7999,7.31
2021-07-04 04:29:00,0,-7999,6.44
2021-07-04 05:39:00,,-13.42,4.74
2021-07-04 06:49:00,0,-7999,6.14
2021-07-04 07:59:00,0,-7999,6.14
2021-07-04 09:09:00,0,-7999,7.24
2021-07-04 10:19:00,0,-7999,7.41
2021-07-04 11:29:00,29646.9,55.02,9.92
2021-07-04 12:39:00,27188.99,42.34,8.86
2021-07-04 13:49:00,16520.471,52.09,18.04
2021-07-04 14:59:00,13463.32,54.11,10.28
2021-07-04 16:09:00,0,-7999,5.73
2021-07-04 17:19:00,,-7.898,7.7
2021-07-04 18:29:00,-0.12,-7999,11.27
2021-07-04 19:39:00,-1724.05,-3917,5.07
2021-07-04 20:49:00,0,-7999,6.73
2021-07-04 21:59:00,-158.53,-7999,5.97
2021-07-04 23:09:00,,-28.11,6.38
2021-07-05 00:19:00,,-10.56,5.92
2021-07-05 01:29:00,19575.811,93.6,6.99
2021-07-05 02:39:00,60744.141,2.897,4.82
2021-07-05 03:49:00,22840.561,51.61,8.48
2021-07-05 04:59:00,27718.01,40.46,5.86
2021-07-05 06:09:00,,-8.98,4.4
2021-07-05 07:19:00,0,-7999,4.73
2021-07-05 08:29:00,0,-7999,5.06
2021-07-05 09:39:00,0,-7999,5.76
2021-07-05 10:49:00,0,-7999,5.8
2021-07-05 11:59:00,0,-7999,6.6
2021-07-05 13:09:00,-0.5,-7999,9.54
2021-07-05 14:19:00,35043.531,20.52,7.95
2021-07-05 15:29:00,70375.188,-26.88,7.85
2021-07-05 16:39:00,0,-7999,7.04
2021-07-05 17:49:00,0,-7999,6.23
2021-07-05 18:59:00,0,-7999,5.42
2021-07-05 20:09:00,0,-7999,3.89
2021-07-05 21:19:00,0,-7999,3.48
2021-07-05 22:29:00,0,-7999,4.76
2021-07-05 23:39:00,-0.15,-7999,5.23
2021-07-06 00:49:00,0,-7999,6.24
2021-07-06 01:59:00,0,-7999,5.52
2021-07-06 03:09:00,0,-7999,6.22
2021-07-06 04:19:00,73978.43,-7999,3.94
2021-07-06 05:29:00,0,-7999,5.74
2021-07-06 06:39:00,0,-7999,3.64
2021-07-06 07:49:00,0,-7999,4.02
2021-07-06 08:59:00,0,-7999,2.89
2021-07-06 10:09:00,0,-7999,4.4
2021-07-06 11:19:00,0,-7999,5.66
2021-07-06 12:29:00,0,-7999,4.9
2021-07-06 13:39:00,-18.27,-7999,6.27
2021-07-06 14:49:00,,-35.29,5.11
2021-07-06 15:59:00,,-12.39,7.14
2021-07-06 17:09:00,0,-7999,15.57
2021-07-06 18:19:00,-0.01,-7999,6.4
2021-07-06 19:29:00,0,-7999,4.58
2021-07-06 20:39:00,0,-7999,2.66
2021-07-06 21:49:00,0,-7999,2.76
2021-07-06 22:59:00,0,-7999,3.08
2021-07-07 00:09:00,0,-7999,4.74
2021-07-07 01:19:00,0,-7999,8.58
2021-07-07 02:29:00,0,-7999,6.66
2021-07-07 03:39:00,0,-7999,5.76
2021-07-07 04:49:00,-85.5,-1458,4.91
2021-07-07 05:59:00,0,-7999,3.67
2021-07-07 07:09:00,0,-7999,3.55
2021-07-07 08:19:00,0,-7999,3.46
2021-07-07 09:30:00,0,-7999,3.07
2021-07-07 10:40:00,0,-7999,6.29
2021-07-07 11:50:00,0,-7999,3.92
2021-07-07 13:00:00,-5736.64,-1863,6.95
2021-07-07 14:10:00,,-23.15,5.17
2021-07-07 15:20:00,,306.7,5.69
2021-07-07 16:30:00,0,-7999,6.1
2021-07-07 17:40:00,0,-7999,14.85
2021-07-07 18:50:00,0,-7999,7.14
2021-07-07 20:00:00,0,-7999,2.25
2021-07-07 21:10:00,-0.12,-7999,3.18
2021-07-07 22:20:00,-0.18,-7999,2.94
2021-07-07 23:30:00,0,-7999,3.15
2021-07-08 00:40:00,0,-7999,4.37
2021-07-08 01:50:00,0,-7999,6.49
2021-07-08 03:00:00,0,-7999,6.43
2021-07-08 04:10:00,-58.79,-7999,5.46
2021-07-08 05:20:00,-278.3,-7999,8.02
2021-07-08 06:30:00,,-11.3,7.56
2021-07-08 07:40:00,,19.7,7.06
2021-07-08 08:50:00,-1.21,-7999,3.84
2021-07-08 10:00:00,-73.13,-7999,3.78
2021-07-08 11:10:00,,-13.87,13.73
2021-07-08 12:20:00,,-15.74,23.6
2021-07-08 13:30:00,14474.36,73.05,31.18
2021-07-08 14:40:00,13862.98,58.57,36.96
2021-07-08 15:50:00,7019.52,125.8,27.19
2021-07-08 17:00:00,0,-7999,23.39
2021-07-08 18:10:01,,,
2021-07-08 19:20:00,0,-7999,18.65
2021-07-08 20:30:00,0,-7999,11.09
2021-07-08 21:40:00,,1.618,11.75
2021-07-08 22:50:00,0,-7999,10.57
2021-07-09 00:00:00,0,-7999,11.43
2021-07-09 01:10:00,,-4.097,12.03
2021-07-09 02:20:00,,3.886,19.65
2021-07-09 03:30:00,36454.461,18.36,22.5
2021-07-09 04:40:00,28988.711,20.54,23.63
2021-07-09 05:50:00,8439.92,22.09,21.16
2021-07-09 07:00:00,13255.38,78.15,21.55
2021-07-09 08:10:00,8531.01,70.55,22.45
2021-07-09 09:20:00,0,-7999,22.31
2021-07-09 10:30:00,0,-7999,20.38
2021-07-09 11:40:00,46987.379,11.82,20.58
2021-07-09 12:50:00,16833.51,65.37,20.15
2021-07-09 14:00:00,-17.9,-7999,28.6
2021-07-09 15:10:00,-0.07,-7999,32.37
2021-07-09 16:20:00,0,-7999,21.3
2021-07-09 17:30:00,-0.04,-7999,26.64
2021-07-09 18:40:00,0,-7999,17.82
2021-07-09 19:50:00,0,-7999,9.78
2021-07-09 21:00:00,0,-7999,4.01
2021-07-09 22:10:00,0,-7999,4.97
2021-07-09 23:20:00,0,-7999,9.23
2021-07-10 00:30:00,0,-7999,11.65
2021-07-10 01:40:00,0,-7999,10.04
2021-07-10 02:50:00,62555.75,73.28,14.1
2021-07-10 04:00:00,-1249.44,-3526,12.12
2021-07-10 05:10:00,71917.539,20.27,11.5
2021-07-10 06:20:00,0,-7999,10.21
2021-07-10 07:30:00,,-9.43,10.19
2021-07-10 08:40:00,68505.406,36.2,9.43
2021-07-10 09:50:00,33310.301,59.12,9.27
2021-07-10 11:00:00,,60.55,10.17
2021-07-10 12:10:00,,-138.9,11.8
2021-07-10 13:20:00,,8.93,18.07
2021-07-10 14:30:00,,-10.94,38.6
2021-07-10 15:40:00,0,-7999,34.43
2021-07-10 16:50:00,-0.01,-7999,12.65
2021-07-10 18:00:00,,-13.47,11.69
2021-07-10 19:10:00,-5566.94,-64.07,13.6
2021-07-10 20:20:00,0,-7999,3.44
2021-07-10 21:30:00,,-7999,2.72
2021-07-10 22:40:00,0,-7999,3.1
2021-07-10 23:50:00,,-17.42,5.87
2021-07-11 01:00:00,0,-7999,5.92
2021-07-11 02:10:00,0,-7999,5.95
2021-07-11 03:20:00,0,-7999,7.83
2021-07-11 04:30:00,0,-7999,7.05
2021-07-11 05:40:00,62686.691,77.33,7.43
2021-07-11 06:50:00,0,-7999,5.91
2021-07-11 08:00:00,,6.282,5.96
2021-07-11 09:10:00,0,-7999,8.56
2021-07-11 10:20:00,0,-7999,5.38
2021-07-11 11:30:00,-2.79,-7999,6.55
2021-07-11 12:40:00,-0.01,-7999,5.59
2021-07-11 13:50:00,,18.74,33.26
2021-07-11 15:00:00,,-20.76,34.58
2021-07-11 16:10:00,,-11.59,87.75
2021-07-11 17:20:00,,-20.26,11.74
2021-07-11 18:30:00,0,-7999,14.95
2021-07-11 19:40:00,0,-7999,8.53
2021-07-11 20:50:00,0,-7999,4.06
2021-07-11 22:00:00,0,-7999,4.03
2021-07-11 23:10:00,0,-7999,2.46
2021-07-12 00:20:00,0,-7999,4.8
2021-07-12 01:30:00,0,-7999,4.29
2021-07-12 02:40:00,0,-7999,5
2021-07-12 03:50:00,0,-7999,12.75
2021-07-12 05:00:00,0,-7999,7.52
2021-07-12 06:10:00,,18.6,5.78
2021-07-12 07:20:00,54554.809,73.1,4.56
2021-07-12 08:30:00,67723.953,125.8,6.19
2021-07-12 09:40:00,,-252.2,8.17
2021-07-12 10:50:00,,21.71,5.19
2021-07-12 12:00:00,0,-7999,6.78
2021-07-12 13:10:00,0,-7999,6.17
2021-07-12 14:20:00,-1.91,-7999,10.19
2021-07-12 15:30:00,43831.551,81.1,21.6
2021-07-12 16:40:00,19549.461,58.11,7.32
2021-07-12 17:50:00,,-10.25,5.79
2021-07-12 19:00:00,0,-7999,12.81
2021-07-12 20:10:00,,-8.72,12.72
2021-07-12 21:20:00,-0.14,-7999,3.11
2021-07-12 22:30:00,0,-7999,3.21
2021-07-12 23:40:00,0,-7999,3.02
2021-07-13 00:50:00,0,-7999,3.15
2021-07-13 02:00:00,-0.05,-7999,4.72
2021-07-13 03:10:00,0,-7999,3.94
2021-07-13 04:20:00,0,-7999,4.37
2021-07-13 05:30:00,0,-7999,4.45
2021-07-13 06:40:00,,38.31,7.25
2021-07-13 07:50:00,55333.07,60.06,4.35
2021-07-13 09:00:00,,18.94,4.24
2021-07-13 10:10:00,,16.68,4.11
2021-07-13 11:20:00,0,-7999,4.83
2021-07-13 12:30:00,-0.09,-7999,3.48
2021-07-13 13:40:00,0,-7999,4.93
2021-07-13 14:50:00,0,-7999,4.98
2021-07-13 16:00:00,,-43.99,5.98
2021-07-13 17:10:00,45969.922,77.64,5.16
2021-07-13 18:20:00,0,-7999,4.93
2021-07-13 19:30:00,0,-7999,8.77
2021-07-13 20:40:00,0,-7999,5.46
2021-07-13 21:50:00,0,-7999,5.84
2021-07-13 23:00:00,0,-7999,5.15
2021-07-14 00:10:00,0,-7999,2.5
2021-07-14 01:20:00,0,-7999,2.02
2021-07-14 02:30:00,-3.55,-7999,4.83
2021-07-14 03:40:00,0,-7999,5.43
2021-07-14 04:50:00,0,-7999,4.42
2021-07-14 06:00:00,0,-7999,4.07
2021-07-14 07:10:00,0,-7999,3.96
2021-07-14 08:02:00,74177.75,49.13,4.88
2021-07-14 09:20:00,,0.17,3.25
2021-07-14 10:30:00,0,-7999,5.85
2021-07-14 11:40:00,0,-7999,4.3
2021-07-14 12:50:00,0,16.72,3.37
2021-07-14 14:00:00,0,-7999,4.22
2021-07-14 15:10:00,,10.18,3.95
2021-07-14 16:20:00,0,-7999,4.35
2021-07-14 17:30:00,-0.03,-7999,12.88
2021-07-14 18:40:00,57864.66,6.817,4.65
2021-07-14 19:50:00,-0.05,-7999,5.4
2021-07-14 21:00:00,,-453.6,3.85
2021-07-14 22:10:00,0,-7999,4.73
2021-07-14 23:20:00,-126.5,-7999,3.08
2021-07-15 00:30:00,0,-7999,2.58
2021-07-15 01:40:00,0,-7999,2.4
2021-07-15 02:50:00,0,-7999,2.98
2021-07-15 04:00:00,0,-7999,3.23
2021-07-15 05:10:00,0,-7999,6.52
2021-07-15 06:20:00,-0.21,-7999,37.7
2021-07-15 07:30:00,-290.62,-7999,3.84
2021-07-15 08:40:00,-188.16,-6865,4.2
2021-07-15 09:50:00,0,-7999,3.23
2021-07-15 11:00:00,0,-7999,5.69
2021-07-15 12:10:00,,-7.247,3.56
2021-07-15 13:20:00,,-7999,4.03
2021-07-15 14:30:00,,-8.85,4.21
2021-07-15 15:40:00,,-8.6,3.71
2021-07-15 16:50:00,-28872.77,-8.27,5.08
2021-07-15 18:00:00,0,-23.09,10.55
2021-07-15 19:10:00,,-33.41,6.96
2021-07-15 20:20:00,0,-7999,3.89
2021-07-15 21:30:00,,-7.927,4.48
2021-07-15 22:40:00,0,-7999,4.11
2021-07-15 23:50:00,0,-7999,3.77
2021-07-16 01:00:00,0,-7999,3
2021-07-16 02:10:00,-28785.07,-381.4,2.5
2021-07-16 03:20:00,-774.84,-7999,2.64
2021-07-16 04:30:00,-722.41,-7999,3.13
2021-07-16 05:40:00,-6848.23,-7.454,3.84
2021-07-16 06:50:00,,-168.2,4.07
2021-07-16 08:00:00,,-7989,3.5
2021-07-16 09:10:00,-369.3,-7999,3.76
2021-07-16 10:20:00,-17407.381,-374.2,3.63
2021-07-16 11:30:00,-1634.63,-1909,4.03
2021-07-16 12:40:00,,-20.26,6.63
2021-07-16 13:50:00,-2.31,-7999,3.58
2021-07-16 15:00:00,0,-7999,4.33
2021-07-16 16:10:00,0,-7999,3.46
2021-07-16 17:20:00,0,-7999,6.17
2021-07-16 18:30:00,-1.94,-7999,4.74
2021-07-16 19:40:00,,-10.14,4.53
2021-07-16 20:50:00,0,-7999,4.55
2021-07-16 22:00:00,0,-7999,5.17
2021-07-16 23:10:00,0,-7999,5.15
2021-07-17 00:20:00,,20.4,3.1
2021-07-17 01:30:00,-0.29,-7999,3.29
2021-07-17 02:40:00,-92.03,-7999,3.26
2021-07-17 03:50:00,-814.98,-7999,1.64
2021-07-17 05:00:00,,-494.4,3.2
2021-07-17 06:10:00,-4.29,-7999,2.95
2021-07-17 07:20:00,-10767.31,-42.13,4.34
2021-07-17 08:30:00,0,-7999,3.78
2021-07-17 09:40:00,-26.31,-7999,3.3
2021-07-17 10:50:00,,6.965,7.06
2021-07-17 12:00:00,-9824.47,-618.6,11.3
2021-07-17 13:10:00,,-16.07,7.48
2021-07-17 14:20:00,,30.31,3.39
2021-07-17 15:30:00,0,-10.25,4.24
2021-07-17 16:40:00,,-75.03,4.01
2021-07-17 17:50:00,-0.35,-7999,2.31
2021-07-17 19:00:00,,-6.402,3.01
2021-07-17 20:10:00,-4.67,-7999,5.75
2021-07-17 21:20:00,-109.06,-7999,5.57
2021-07-17 22:30:00,44134.172,65.6,4.97
2021-07-17 23:40:00,,-8.05,6.6
2021-07-18 00:50:00,0,-11.52,4.38
2021-07-18 02:00:00,0,-7999,4.79
2021-07-18 03:10:00,-6084.02,-3076,4.14
2021-07-18 04:20:00,-64.36,-7999,3.38
2021-07-18 05:30:00,-1422.55,-5553,5.33
2021-07-18 06:40:00,,-50.24,3.52
2021-07-18 07:50:00,,-9.38,4.03
2021-07-18 09:00:00,-0.53,-7999,3.68
2021-07-18 10:10:00,-0.61,-7999,5.27
2021-07-18 11:20:00,,-20.35,4.76
2021-07-18 12:30:00,,-15.09,5.95
2021-07-18 13:40:00,-2.64,-7999,6.76
2021-07-18 14:50:00,0,-7999,5.62
2021-07-18 16:00:00,-3099.74,-2826,3.29
2021-07-18 17:10:00,-59.16,-7999,2.56
2021-07-18 18:20:00,-193.25,-7999,3.25
2021-07-18 19:30:00,,-31.71,3.47
2021-07-18 20:40:00,,-7.64,3.08
2021-07-18 21:50:00,,-5.921,5.29
2021-07-18 23:00:00,-3673.5,-18.07,5.85
2021-07-19 00:10:00,-2.8,-7999,5.07
2021-07-19 01:20:00,,-658.6,3.73
2021-07-19 02:30:00,-0.22,-7999,3.48
2021-07-19 03:40:00,,-7999,4.78
2021-07-19 04:50:00,-902.11,-5971,4.01
2021-07-19 06:00:00,-207.36,-7999,3.31
2021-07-19 07:10:00,-100.84,-7999,3.65
2021-07-19 08:20:00,,-32.52,3.38
2021-07-19 09:30:00,,-8.06,3.59
2021-07-19 10:40:00,-4566.87,-1331,8.59
2021-07-19 11:50:00,-2354.37,-6222,18.71
2021-07-19 13:00:00,,-1491,5.94
2021-07-19 14:10:00,-1.12,-7999,6.3
2021-07-19 15:20:00,-4.33,-7999,8.58
2021-07-19 16:30:00,,-3722,2.44
2021-07-19 17:40:00,,-7999,2.59
2021-07-19 18:50:00,-33861.84,-56.9,2.47
2021-07-19 20:00:00,,0.792,5.22
2021-07-19 21:10:00,,-76.14,17.67
2021-07-19 22:20:00,,-7999,6.65
2021-07-19 23:30:00,,-46.22,9.44
2021-07-20 00:40:00,,-26.35,5.41
2021-07-20 01:50:00,,-11.09,4.86
2021-07-20 03:00:00,,-20.16,3.07
2021-07-20 04:10:00,-128.89,-7999,5.1
2021-07-20 05:20:00,,-13.29,5.24
2021-07-20 06:30:00,,-27.29,3.85
2021-07-20 07:40:00,,-8.4,3.2
2021-07-20 08:50:00,-9259.63,-2431,4.92
2021-07-20 10:00:00,,-999,5.92
2021-07-20 11:10:00,,-131.1,16.86
2021-07-20 12:20:00,6550.05,0.036,4.33
2021-07-20 13:30:00,,-97.4,19.71
2021-07-20 14:40:00,,-27.27,8.72
2021-07-20 15:50:00,-4394.17,-508.7,11.35
2021-07-20 17:00:00,-4162.1,-553.6,4.95
2021-07-20 18:10:00,-3.68,-7999,5.14
2021-07-20 19:20:00,-0.6,4.883,4.12
2021-07-20 20:30:00,,-293.5,13.28
2021-07-20 21:40:00,-27.31,-7999,5.13
2021-07-20 22:50:00,-2.25,-7999,3.9
2021-07-21 00:00:00,-74.46,-7999,9.43
2021-07-21 01:10:00,-950.95,-4967,9.05
2021-07-21 02:20:00,,-15.9,16.88
2021-07-21 03:30:00,56728.07,13.76,6.37
2021-07-21 04:40:00,,0.52,6.27
2021-07-21 05:50:00,-68.06,-7999,7.7
2021-07-21 07:00:00,-23469.4,-138.2,3.18
2021-07-21 08:10:00,-0.4,-7999,2.8
2021-07-21 09:20:00,-0.1,-7999,4.4
2021-07-21 10:30:00,-2.58,-7999,10.35
2021-07-21 11:40:00,-2.72,-7999,45.25
2021-07-21 12:50:00,,-6.345,4.52
2021-07-21 14:00:00,,-8.57,5.14
2021-07-21 15:10:00,-18.59,-7999,9.95
2021-07-21 16:20:00,-7068.76,-377.4,28.77
2021-07-21 17:30:00,-0.41,-7999,7.16
2021-07-21 18:40:00,-0.4,-7999,3.39
2021-07-21 19:50:00,54276.051,93.2,6.31
2021-07-21 21:00:00,0,-7999,4
2021-07-21 22:10:00,,-21.23,3.95
2021-07-21 23:20:00,-4589.63,-353.8,3.32
2021-07-22 00:30:00,-1096.98,-4445,10.16
2021-07-22 01:40:00,,-81.6,6.12
2021-07-22 02:50:00,-0.05,-7999,6.13
2021-07-22 04:00:00,-0.15,-7999,5.99
2021-07-22 05:10:00,45154.43,41.48,15.25
2021-07-22 06:20:00,-0.74,-7999,7.58
2021-07-22 07:30:00,-2.79,51.36,4.65
2021-07-22 08:40:00,0,-7999,3.69
2021-07-22 09:50:00,-1849.85,-597.6,5.38
2021-07-22 11:00:00,-852.47,-2739,6.91
2021-07-22 12:10:00,-0.41,-7999,44.59
2021-07-22 13:20:00,66.23,-9.05,37.25
2021-07-22 14:30:00,142.46,-8.95,5.29
2021-07-22 15:40:00,0,-7999,9.52
2021-07-22 16:50:00,-159.64,-7999,48.03
2021-07-22 18:00:00,55522.16,15.64,3.59
2021-07-22 19:10:00,50660.629,50.14,3.16
2021-07-22 20:20:00,0,-7999,2.37
2021-07-22 21:30:00,-0.01,-7999,2.73
2021-07-22 22:40:00,,-9.58,2.84
2021-07-22 23:50:00,,-81.8,3.06
2021-07-23 01:00:00,-3721.45,-802,6.19
2021-07-23 02:10:00,,-59.44,6.95
2021-07-23 03:20:00,-24134.971,-125.9,6.05
2021-07-23 04:30:00,,-10.95,5.8
2021-07-23 05:40:00,,-6.53,63.22
2021-07-23 06:50:00,-6534.48,-419.8,5.7
2021-07-23 08:00:00,40774.461,40.64,2.13
2021-07-23 09:10:00,,-7.829,2.54
2021-07-23 10:20:00,,-9.81,5.72
2021-07-23 11:30:00,-6361,-497.5,16.13
2021-07-23 12:40:00,,1.104,31.26
2021-07-23 13:50:00,,-9.59,83.56
2021-07-23 15:00:00,,-9.55,51.77
2021-07-23 16:10:00,377.42,-7.706,325.64
2021-07-23 17:20:00,-0.03,-7999,14.95
2021-07-23 18:30:00,0,-7999,4.2
2021-07-23 19:40:00,4312.2,20.35,2.74
2021-07-23 20:50:00,-14.88,-7423,1.78
2021-07-23 22:00:00,-460.34,-212.3,2
2021-07-23 23:10:00,-3.03,-7999,1.93
2021-07-24 00:20:00,-3.47,-7999,2.49
2021-07-24 01:30:00,-1.4,-7999,4.06
2021-07-24 02:40:00,-601.14,-375.3,5.48
2021-07-24 03:50:00,-1209.64,-547.1,4.02
2021-07-24 05:00:00,-112.62,-2037,4.56
2021-07-24 06:10:00,-3.07,-7999,4.1
2021-07-24 07:20:00,-4.27,-7999,5.57
2021-07-24 08:30:00,4992.89,-12.18,3
2021-07-24 09:40:00,5089.57,0.355,3.05
2021-07-24 10:50:00,-4159.86,-67.55,3.31
2021-07-24 12:00:00,2659.98,-9.33,13.25
2021-07-24 13:10:00,10991.58,-3.906,41.04
2021-07-24 14:20:00,24760.09,-8.11,43.3
2021-07-24 15:30:00,32831.922,-12.68,4.22
2021-07-24 16:40:00,23341.061,-11.92,3.84
2021-07-24 17:50:00,94811.109,1.382,10.27
2021-07-24 19:00:00,92006.75,-2.361,4.76
2021-07-24 20:10:00,97077.953,-8.07,2.44
2021-07-24 21:20:00,93188.781,-8.69,2.15
2021-07-24 22:30:00,107136.523,-6.866,2.02
2021-07-24 23:40:00,98896.477,-7.836,2.36
2021-07-25 00:50:00,108966.891,-5.856,2.39
2021-07-25 02:00:00,136726.547,-8.31,3.6
2021-07-25 03:10:00,99153.359,-9.11,4.44
2021-07-25 04:20:00,103342.438,1.943,3.44
2021-07-25 05:30:00,33929.031,25.88,3.81
2021-07-25 06:40:00,113746.43,-5.103,5.17
2021-07-25 07:50:00,103017.43,11.73,5.68
2021-07-25 09:00:00,84095.156,-5.199,3.14
2021-07-25 10:10:00,74441.977,-2.158,3.5
2021-07-25 11:20:00,66792.102,1.9,2.5
2021-07-25 12:30:00,98321.953,1.859,4.97
2021-07-25 13:40:00,103531.227,-3.09,14.51
2021-07-25 14:50:00,101898.742,-1.804,62.73
2021-07-25 16:00:00,110594.508,-12.28,5.64
2021-07-25 17:10:00,103023.539,-11.21,4.76
2021-07-25 18:20:00,96129.344,-10.52,9.76
2021-07-25 19:30:00,59570.449,-4.546,7.54
2021-07-25 20:40:00,75571.562,-4.335,3.42
2021-07-25 21:50:00,56731.07,-4.592,2.77
2021-07-25 23:00:00,55426.75,32.51,3.83
2021-07-26 00:10:00,46791.43,36.92,2.74
2021-07-26 01:20:00,96193.742,2.738,3.41
2021-07-26 02:30:00,88064.641,2.743,3.13
2021-07-26 03:40:00,64292.879,-2.026,6.44
2021-07-26 04:50:00,67731.883,-0.23,6.11
2021-07-26 06:00:00,43254.379,28.68,4.11
2021-07-26 07:10:00,74197.906,-3.894,7.4
2021-07-26 08:20:00,30655.76,30.67,5.91
2021-07-26 09:30:00,62526.719,2.273,4.59
2021-07-26 10:40:00,46204.609,36.22,3.09
2021-07-26 11:50:00,102418.289,2.909,15.26
2021-07-26 13:00:00,89097.188,2.986,4.66
2021-07-26 14:10:00,94499.906,-0.766,4.1
2021-07-26 15:20:00,29876.51,27.98,17.23
2021-07-26 16:30:00,101998.453,0.74,68.69
2021-07-26 17:40:00,44864.871,2.54,8.32
2021-07-26 18:50:00,68098.43,4.446,5.86
2021-07-26 20:00:00,27547.119,25.81,13.91
2021-07-26 21:10:00,63023.859,0.352,2.92
2021-07-26 22:20:00,87480.297,4.856,2.23
2021-07-26 23:30:00,82716.656,3.245,2.65
2021-07-27 00:40:00,80769.852,3.362,2.26
2021-07-27 01:50:00,37445.77,31.74,2.59
2021-07-27 03:00:00,47138.852,-1.453,3.08
2021-07-27 04:10:00,45688.301,-0.88,3.95
2021-07-27 05:20:00,93305.422,-0.581,3.93
2021-07-27 06:30:00,99400.906,-2.39,4.39
2021-07-27 07:40:00,97081.656,-1.924,5.71
2021-07-27 08:50:00,83612.031,4.839,3.56
2021-07-27 10:00:00,54941.809,2.677,4.1
2021-07-27 11:10:00,75610.828,5.369,3.08
2021-07-27 12:20:00,97755.453,-6.316,4.1
2021-07-27 13:30:00,50428.969,1.919,4.42
2021-07-27 14:40:00,45000.551,0.412,4.26
2021-07-27 15:50:00,38690.648,4.114,8.13
2021-07-27 17:00:00,30340.48,24.13,6.11
2021-07-27 18:10:00,47268.5,-1.507,5.13
2021-07-27 19:20:00,62035.461,-3.079,6.6
2021-07-27 20:30:00,21279.039,22.12,7.9
2021-07-27 21:40:00,44328.641,37.81,2.77
2021-07-27 22:50:00,57695.469,-1.625,2.09
2021-07-28 00:00:00,13811.28,43.65,1.75
2021-07-28 01:10:00,49754.219,-2.728,2.84
2021-07-28 02:20:00,108413.773,9.16,2.02
2021-07-28 03:30:00,66306.773,0.93,2.21
2021-07-28 04:40:00,35394.551,-4.444,5.76
2021-07-28 05:50:00,44784.328,0.174,2.93
2021-07-28 07:00:00,105915.07,-3.344,3.88
2021-07-28 08:10:00,39193.262,38.16,3.73
2021-07-28 09:20:00,39133.09,30.38,4.26
2021-07-28 10:30:00,43280.52,28.6,2.86
2021-07-28 11:40:00,39872.559,35.78,2.27
2021-07-28 12:50:00,79216.359,4.908,4.07
2021-07-28 14:00:00,57332.301,-0.302,2.68
2021-07-28 15:10:00,21643.91,28.98,3.37
2021-07-28 16:20:00,15926.25,34.07,5.62
2021-07-28 17:30:00,19701.631,36.24,5.91
2021-07-28 18:40:00,80952.352,-3.567,3.45
2021-07-28 19:50:00,57207.129,0.854,4.9
2021-07-28 21:00:00,36794.871,36.54,4.1
2021-07-28 22:10:00,16255.18,36.99,2.64
2021-07-28 23:20:00,39353.25,33.49,2.17
2021-07-29 00:30:00,45404.68,41.88,1.79
2021-07-29 01:40:00,36049.602,42.85,1.55
2021-07-29 02:50:00,36849.469,33.01,1.53
2021-07-29 04:00:00,519.5,28.06,2.04
2021-07-29 05:10:00,40781.141,32.85,2.5
2021-07-29 06:20:00,31484.26,34.15,3.98
2021-07-29 07:30:00,39278.871,29.2,3.28
2021-07-29 08:40:00,16626.949,34.57,3.95
2021-07-29 09:50:00,21395.42,39.97,5.08
2021-07-29 11:00:00,48589.059,28.56,3.7
2021-07-29 12:10:00,20073.721,33.63,2.92
2021-07-29 13:20:00,18113.289,32.58,2.82
2021-07-29 14:30:00,22223.43,35.04,3.15
2021-07-29 15:40:00,51552.398,45.98,16.25
2021-07-29 16:50:00,19218.52,32.68,4.19
2021-07-29 18:00:00,18730,36.12,4.92
